location,context,source,target
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_guoshishisanmian),国士無双十三面待ち,国士無双十三面待ち
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_guoshishisanmian),コクシ十三メン待ち,コクシ十三メン待ち
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_dasixi),小四喜,小四喜
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_dasixi),小スーシー,小スーシー
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_xiaosixi),大四喜,大四喜
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_xiaosixi),大スーシー,大スーシー
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_sigangzi),四槓子,四槓子
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_sigangzi),スーカンツ,スーカンツ
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_jiulianbaodeng),九蓮宝燈,九蓮宝燈
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_jiulianbaodeng),チューレン ポートー,チューレン ポートー
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_chunzhengjiulianbaodeng),純正九蓮宝燈,純正九蓮宝燈
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_chunzhengjiulianbaodeng),チューレン九(きゅう)メン待ち,チューレン九(きゅう)メン待ち
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/fan_liujumanguan),流し満貫,流し満貫
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/fan_liujumanguan),流しマンガン,流しマンガン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_leijiyiman),数え役満,数え役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_leijiyiman),数え役満(カゾエヤクマン),数え役満(カゾエヤクマン)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_manguan),満貫,満貫
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_manguan),満貫(マンガン),満貫(マンガン)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_tiaoman),跳満,跳満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_tiaoman),跳満(ハネマン),跳満(ハネマン)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_beiman),倍満,倍満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_beiman),倍満(バイマン),倍満(バイマン)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_sanbeiman),三倍満,三倍満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_sanbeiman),三倍満(サンバイマン),三倍満(サンバイマン)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman1),役満,役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman1),ヤクマン,ヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman2),ダブル役満,ダブル役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman2),ダブルヤクマン,ダブルヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman3),トリプル役満,トリプル役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman3),トリプルヤクマン,トリプルヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman4),四倍役満,四倍役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman4),四倍(よんばい)ヤクマン,四倍(よんばい)ヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman5),五倍役満,五倍役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman5),五倍(ごばい)ヤクマン,五倍(ごばい)ヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_yiman6),六倍役満,六倍役満
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_yiman6),六倍(ろくばい)ヤクマン,六倍(ろくばい)ヤクマン
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_tingpai),聴牌,聴牌
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_tingpai),聴牌(テンパイ),聴牌(テンパイ)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_noting),ノーテン,ノーテン
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_noting),ふぅ...ノーテンですか...,ふぅ...ノーテンですか...
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_sifenglianda),四風連打,四風連打
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_sifenglianda),スーフーレンダ,スーフーレンダ
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_sigangliuju),四槓散了,四槓散了
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_sigangliuju),スーカン流れ,スーカン流れ
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/gameend_jiuzhongjiupai),九種九牌,九種九牌
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/gameend_jiuzhongjiupai),九種九牌(キュウシュ キュウハイ),九種九牌(キュウシュ キュウハイ)
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/ingame_lianda),SP - 同じ牌を連続に捨てた時,SP - 同じ牌を連続に捨てた時
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/ingame_lianda),この程度いつものことです,この程度いつものことです
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/ingame_baopai),SP - ドラを捨てた時,SP - ドラを捨てた時
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/ingame_baopai),僕にとっては都合が良いのですが、他の人にとっては都合が悪いかもしれませんね,僕にとっては都合が良いのですが、他の人にとっては都合が悪いかもしれませんね
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/ingame_remain10),SP - 残り牌が１０枚以下の時,SP - 残り牌が１０枚以下の時
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/ingame_remain10),最後まで気は抜けませんよ,最後まで気は抜けませんよ
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/ingame_yiman),SP - 役満聴牌,SP - 役満聴牌
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/ingame_yiman),たまにはこういうのも試してみましょう,たまにはこういうのも試してみましょう
VoiceSound.csv,name_jp(audio/sound/mingzhiyingshu/ingame_beiman),SP - 倍満／三倍満聴牌,SP - 倍満／三倍満聴牌
VoiceSound.csv,words_jp(audio/sound/mingzhiyingshu/ingame_beiman),みなさんご注意ください,みなさんご注意ください
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_rich),立直,立直
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_rich),リ、リーチ！,リ、リーチ！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_drich),ダブル立直,ダブル立直
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_drich),ダ、ダブルリーチ！,ダ、ダブルリーチ！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_chi),チー,チー
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_chi),チー,チー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_pon),ポン,ポン
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_pon),あ、それポン,あ、それポン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_kan),カン,カン
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_kan),カーン,カーン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_babei),北抜き,北抜き
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_babei),ぺー,ぺー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_ron),ロン,ロン
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_ron),それロンで！,それロンで！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/act_tumo),ツモ,ツモ
VoiceSound.csv,words_jp(audio/sound/qingkuniang/act_tumo),ツモ！ふう...やっと来た。,ツモ！ふう...やっと来た。
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_selfintro),出会い,出会い
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_selfintro),目指せ！永世女王！え、なに？将棋のタイトルなの？,目指せ！永世女王！え、なに？将棋のタイトルなの？
VoiceSound.csv,name_jp(audio/sound/qingkuniang/game_top),清算一位,清算一位
VoiceSound.csv,words_jp(audio/sound/qingkuniang/game_top),あれ、あれれ？私、もしかして一位？,あれ、あれれ？私、もしかして一位？
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_playerlogin),ログイン・普通,ログイン・普通
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_playerlogin),また会いにきてくれたの？嬉しい！,また会いにきてくれたの？嬉しい！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_playerlogin_max),ログイン・絆LvMAX,ログイン・絆LvMAX
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_playerlogin_max),この小説、わたしのおすすめなんだ。読んでみる？,この小説、わたしのおすすめなんだ。読んでみる？
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normal1),メイン1,メイン1
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normal1),いい朝だねー、今日も一日頑張ろうー！,いい朝だねー、今日も一日頑張ろうー！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normal2),メイン2,メイン2
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normal2),わたしの趣味？やっぱり小説を読むことかな～,わたしの趣味？やっぱり小説を読むことかな～
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normal3),メイン3,メイン3
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normal3),最近、麻雀しかしてないかも...部活のみんなは、今何をしてるのかな,最近、麻雀しかしてないかも...部活のみんなは、今何をしてるのかな
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normal4),メイン4,メイン4
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normal4),妹を紹介してほしい？え？なんで？,妹を紹介してほしい？え？なんで？
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normal5),メイン5,メイン5
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normal5),好き嫌いか？別にないけど......あ、苦いもの！だめ！絶対！,好き嫌いか？別にないけど......あ、苦いもの！だめ！絶対！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normalmax1),メイン6,メイン6
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normalmax1),ちょっと取材に付き合ってよ！ラノベのためだから！,ちょっと取材に付き合ってよ！ラノベのためだから！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normalmax2),メイン7,メイン7
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normalmax2),帽子を取ると性格が変わる？気のせいだよ！,帽子を取ると性格が変わる？気のせいだよ！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_normalmax3),メイン8,メイン8
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_normalmax3),今？今は「簡単！帽子のお手入れ法」を読んでるんだよ。,今？今は「簡単！帽子のお手入れ法」を読んでるんだよ。
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_gift),プレゼント・普通,プレゼント・普通
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_gift),え？くれるの？ありがとう！,え？くれるの？ありがとう！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_gift_favor),プレゼント・好み,プレゼント・好み
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_gift_favor),これをわたしに？......なんか企んでるでしょ？妹と交換？そんなのだめに決まってるじゃん！,これをわたしに？......なんか企んでるでしょ？妹と交換？そんなのだめに決まってるじゃん！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_levelup0),絆レベルアップ1,絆レベルアップ1
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_levelup0),一度くらいの恋なら、わたし......え？あ、違う違う！これラノベのタイトル！,一度くらいの恋なら、わたし......え？あ、違う違う！これラノベのタイトル！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_levelup1),絆レベルアップ2,絆レベルアップ2
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_levelup1),この子はね、帽子の精霊で友だちなんだよ！仲良くしてあげてね。,この子はね、帽子の精霊で友だちなんだよ！仲良くしてあげてね。
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_levelup2),絆レベルアップ3,絆レベルアップ3
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_levelup2),今日は一日頑張ったね。少しだけだったら、膝枕してあげてもいいよ★,今日は一日頑張ったね。少しだけだったら、膝枕してあげてもいいよ★
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_levelup3),絆レベルアップ4,絆レベルアップ4
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_levelup3),よしよし、いい子いい子。私のことももっと褒めてね？,よしよし、いい子いい子。私のことももっと褒めてね？
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_levelmax),契約を結ぶ,契約を結ぶ
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_levelmax),この服似合ってるかな？ほんと？お世辞でも嬉しいな...えへへ,この服似合ってるかな？ほんと？お世辞でも嬉しいな...えへへ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/lobby_qiyue),絆レベルアップ5,絆レベルアップ5
VoiceSound.csv,words_jp(audio/sound/qingkuniang/lobby_qiyue),これからも......ずっと一緒だよ！約束だよ！,これからも......ずっと一緒だよ！約束だよ！
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_qianggang),槍槓,槍槓
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_qianggang),チャンカン,チャンカン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_lingshang),嶺上開花,嶺上開花
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_lingshang),リンシャン,リンシャン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_haidi),海底摸月,海底摸月
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_haidi),ハイテイ,ハイテイ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_hedi),河底撈魚,河底撈魚
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_hedi),ホウテイ,ホウテイ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dong),東,東
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dong),トン,トン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_nan),南,南
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_nan),ナン,ナン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_xi),西,西
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_xi),シャー,シャー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_bei),北,北
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_bei),ペー,ペー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_zhong),中,中
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_zhong),チュン,チュン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_bai),白,白
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_bai),ハク,ハク
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_fa),発,発
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_fa),ハツ,ハツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_doubledong),ダブル東,ダブル東
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_doubledong),ダブトン,ダブトン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_doublenan),ダブル南,ダブル南
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_doublenan),ダブナン,ダブナン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_doublexi),ダブル西,ダブル西
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_doublexi),ダブシャー,ダブシャー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_doublebei),ダブル北,ダブル北
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_doublebei),ダブペー,ダブペー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_duanyao),断幺九,断幺九
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_duanyao),タンヤオ,タンヤオ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_yibeikou),一盃口,一盃口
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_yibeikou),イーペーコー,イーペーコー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_pinghu),平和,平和
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_pinghu),ピンフ,ピンフ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_hunquandaiyaojiu),混全帯幺九,混全帯幺九
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_hunquandaiyaojiu),チャンタ,チャンタ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_yiqitongguan),一気通貫,一気通貫
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_yiqitongguan),イッツー,イッツー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sansetongshun),三色同順,三色同順
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sansetongshun),三色（さんしょく）ドウジュン,三色（さんしょく）ドウジュン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sansetongke),三色同刻,三色同刻
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sansetongke),三色（さんしょく）ドーコー,三色（さんしょく）ドーコー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sangangzi),三槓子,三槓子
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sangangzi),サンカンツ,サンカンツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_duiduihu),対々和,対々和
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_duiduihu),トイトイ,トイトイ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sananke),三暗刻,三暗刻
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sananke),サンアンコー,サンアンコー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_xiaosanyuan),小三元,小三元
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_xiaosanyuan),ショーサンゲン,ショーサンゲン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_hunlaotou),混老頭,混老頭
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_hunlaotou),ホンロートー,ホンロートー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_qiduizi),七対子,七対子
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_qiduizi),チートイ,チートイ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_chunquandaiyaojiu),純全帯幺九,純全帯幺九
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_chunquandaiyaojiu),ジュンチャン,ジュンチャン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_hunyise),混一色,混一色
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_hunyise),ホンイツ,ホンイツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_erbeikou),二盃口,二盃口
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_erbeikou),リャンペーコー,リャンペーコー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_qingyise),清一色,清一色
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_qingyise),チンイツ,チンイツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_liqi),立直,立直
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_liqi),リーチ,リーチ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dliqi),ダブル立直,ダブル立直
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dliqi),ダブリー,ダブリー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_zimo),ツモ,ツモ
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_zimo),ツモ,ツモ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_yifa),一発,一発
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_yifa),イッパツ,イッパツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora1),ドラ,ドラ
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora1),ドラ,ドラ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora2),ドラ2,ドラ2
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora2),ドラ２（に）,ドラ２（に）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora3),ドラ3,ドラ3
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora3),ドラ３（さん）,ドラ３（さん）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora4),ドラ4,ドラ4
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora4),ドラ４（よん）,ドラ４（よん）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora5),ドラ5,ドラ5
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora5),ドラ５（ご）,ドラ５（ご）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora6),ドラ6,ドラ6
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora6),ドラ６（ろく）,ドラ６（ろく）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora7),ドラ7,ドラ7
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora7),ドラ７（なな）,ドラ７（なな）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora8),ドラ8,ドラ8
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora8),ドラ８（はち）,ドラ８（はち）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora9),ドラ9,ドラ9
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora9),ドラ９（きゅう）,ドラ９（きゅう）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora10),ドラ10,ドラ10
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora10),ドラ１０（じゅう）,ドラ１０（じゅう）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora11),ドラ11,ドラ11
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora11),ドラ１１（じゅういち）,ドラ１１（じゅういち）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora12),ドラ12,ドラ12
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora12),ドラ１２（じゅうに）,ドラ１２（じゅうに）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dora13),ドラ13以上,ドラ13以上
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dora13),ドラたくさん,ドラたくさん
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_tianhu),天和,天和
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_tianhu),テンホー,テンホー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dihu),地和,地和
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dihu),チーホー,チーホー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dasanyuan),大三元,大三元
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dasanyuan),ダイサンゲン,ダイサンゲン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sianke),四暗刻,四暗刻
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sianke),スーアンコウ,スーアンコウ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_siankedanqi),四暗刻単騎,四暗刻単騎
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_siankedanqi),スーアンコウ、タンキ,スーアンコウ、タンキ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_ziyise),字一色,字一色
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_ziyise),ツーイーソー,ツーイーソー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_lvyise),緑一色,緑一色
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_lvyise),リューイーソー,リューイーソー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_qinglaotou),清老頭,清老頭
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_qinglaotou),チンロートー,チンロートー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_guoshiwushuang),国士無双,国士無双
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_guoshiwushuang),コクシムソウ,コクシムソウ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_guoshishisanmian),国士無双十三面待ち,国士無双十三面待ち
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_guoshishisanmian),コクシ十三メン待ち,コクシ十三メン待ち
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_dasixi),小四喜,小四喜
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_dasixi),小スーシー,小スーシー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_xiaosixi),大四喜,大四喜
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_xiaosixi),大スーシー,大スーシー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_sigangzi),四槓子,四槓子
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_sigangzi),スーカンツ,スーカンツ
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_jiulianbaodeng),九蓮宝燈,九蓮宝燈
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_jiulianbaodeng),チューレン ポートー,チューレン ポートー
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_chunzhengjiulianbaodeng),純正九蓮宝燈,純正九蓮宝燈
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_chunzhengjiulianbaodeng),チューレン九（きゅう）メン待ち,チューレン九（きゅう）メン待ち
VoiceSound.csv,name_jp(audio/sound/qingkuniang/fan_liujumanguan),流し満貫,流し満貫
VoiceSound.csv,words_jp(audio/sound/qingkuniang/fan_liujumanguan),流しマンガン,流しマンガン
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_leijiyiman),数え役満,数え役満
VoiceSound.csv,words_jp(audio/sound/qingkuniang/gameend_leijiyiman),数え役満（カゾエヤクマン）,数え役満（カゾエヤクマン）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_manguan),満貫,満貫
VoiceSound.csv,words_jp(audio/sound/qingkuniang/gameend_manguan),満貫（マンガン）,満貫（マンガン）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_tiaoman),跳満,跳満
VoiceSound.csv,words_jp(audio/sound/qingkuniang/gameend_tiaoman),跳満（ハネマン）,跳満（ハネマン）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_beiman),倍満,倍満
VoiceSound.csv,words_jp(audio/sound/qingkuniang/gameend_beiman),倍満（バイマン）,倍満（バイマン）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_sanbeiman),三倍満,三倍満
VoiceSound.csv,words_jp(audio/sound/qingkuniang/gameend_sanbeiman),三倍満（サンバイマン）,三倍満（サンバイマン）
VoiceSound.csv,name_jp(audio/sound/qingkuniang/gameend_yiman1),役満,役満
